Region,Country,City,YearMonth,MonthlyAvgTemp
South/Central America & Carribean,Honduras,Tegucigalpa,2015-01,68.62
South/Central America & Carribean,Honduras,Tegucigalpa,2015-02,69.94
South/Central America & Carribean,Honduras,Tegucigalpa,2015-03,72.78
South/Central America & Carribean,Honduras,Tegucigalpa,2015-04,75.99
South/Central America & Carribean,Honduras,Tegucigalpa,2015-05,75.05
South/Central America & Carribean,Honduras,Tegucigalpa,2015-06,73.79
South/Central America & Carribean,Honduras,Tegucigalpa,2015-07,73.76
South/Central America & Carribean,Honduras,Tegucigalpa,2015-08,75.77
South/Central America & Carribean,Honduras,Tegucigalpa,2015-09,74.26
South/Central America & Carribean,Honduras,Tegucigalpa,2015-10,73.33
South/Central America & Carribean,Honduras,Tegucigalpa,2015-11,71.79
South/Central America & Carribean,Honduras,Tegucigalpa,2015-12,71.96
South/Central America & Carribean,Honduras,Tegucigalpa,2016-01,69.45
South/Central America & Carribean,Honduras,Tegucigalpa,2016-02,68.92
South/Central America & Carribean,Honduras,Tegucigalpa,2016-03,74.0
South/Central America & Carribean,Honduras,Tegucigalpa,2016-04,77.3
South/Central America & Carribean,Honduras,Tegucigalpa,2016-05,76.98
South/Central America & Carribean,Honduras,Tegucigalpa,2016-06,73.14
South/Central America & Carribean,Honduras,Tegucigalpa,2016-07,73.72
South/Central America & Carribean,Honduras,Tegucigalpa,2016-08,74.27
South/Central America & Carribean,Honduras,Tegucigalpa,2016-09,73.57
South/Central America & Carribean,Honduras,Tegucigalpa,2016-10,71.97
South/Central America & Carribean,Honduras,Tegucigalpa,2016-11,70.01
South/Central America & Carribean,Honduras,Tegucigalpa,2016-12,69.73
South/Central America & Carribean,Honduras,Tegucigalpa,2017-01,67.56
South/Central America & Carribean,Honduras,Tegucigalpa,2017-02,70.87
South/Central America & Carribean,Honduras,Tegucigalpa,2017-03,72.03
South/Central America & Carribean,Honduras,Tegucigalpa,2017-04,75.3
South/Central America & Carribean,Honduras,Tegucigalpa,2017-05,74.53
South/Central America & Carribean,Honduras,Tegucigalpa,2017-06,73.38
South/Central America & Carribean,Honduras,Tegucigalpa,2017-07,72.42
South/Central America & Carribean,Honduras,Tegucigalpa,2017-08,73.2
South/Central America & Carribean,Honduras,Tegucigalpa,2017-09,72.88
South/Central America & Carribean,Honduras,Tegucigalpa,2017-10,70.41
South/Central America & Carribean,Honduras,Tegucigalpa,2017-11,67.76
South/Central America & Carribean,Honduras,Tegucigalpa,2017-12,66.18
South/Central America & Carribean,Honduras,Tegucigalpa,2018-01,64.95
South/Central America & Carribean,Honduras,Tegucigalpa,2018-02,67.76
South/Central America & Carribean,Honduras,Tegucigalpa,2018-03,70.79
South/Central America & Carribean,Honduras,Tegucigalpa,2018-04,72.56
South/Central America & Carribean,Honduras,Tegucigalpa,2018-05,72.48
South/Central America & Carribean,Honduras,Tegucigalpa,2018-06,70.69
South/Central America & Carribean,Honduras,Tegucigalpa,2018-07,71.75
South/Central America & Carribean,Honduras,Tegucigalpa,2018-08,71.0
South/Central America & Carribean,Honduras,Tegucigalpa,2018-09,71.82
South/Central America & Carribean,Honduras,Tegucigalpa,2018-10,69.1
South/Central America & Carribean,Honduras,Tegucigalpa,2018-11,68.47
South/Central America & Carribean,Honduras,Tegucigalpa,2018-12,66.22
South/Central America & Carribean,Honduras,Tegucigalpa,2019-01,66.63
South/Central America & Carribean,Honduras,Tegucigalpa,2019-02,69.31
South/Central America & Carribean,Honduras,Tegucigalpa,2019-03,70.91
South/Central America & Carribean,Honduras,Tegucigalpa,2019-04,72.82
South/Central America & Carribean,Honduras,Tegucigalpa,2019-05,73.26
South/Central America & Carribean,Honduras,Tegucigalpa,2019-06,72.54
South/Central America & Carribean,Honduras,Tegucigalpa,2019-07,72.11
South/Central America & Carribean,Honduras,Tegucigalpa,2019-08,73.12
South/Central America & Carribean,Honduras,Tegucigalpa,2019-09,72.72
South/Central America & Carribean,Honduras,Tegucigalpa,2019-10,69.84
South/Central America & Carribean,Honduras,Tegucigalpa,2019-11,68.38
South/Central America & Carribean,Honduras,Tegucigalpa,2019-12,66.69
South/Central America & Carribean,Honduras,Tegucigalpa,2020-01,67.46
South/Central America & Carribean,Honduras,Tegucigalpa,2020-02,69.08
South/Central America & Carribean,Honduras,Tegucigalpa,2020-03,72.12
South/Central America & Carribean,Honduras,Tegucigalpa,2020-04,84.42
South/Central America & Carribean,Honduras,Tegucigalpa,2020-05,80.68
Middle East,Israel,Tel Aviv,1995-01,56.54
Middle East,Israel,Tel Aviv,1995-02,57.26
Middle East,Israel,Tel Aviv,1995-03,61.3
Middle East,Israel,Tel Aviv,1995-04,63.74
Middle East,Israel,Tel Aviv,1995-05,69.9
Middle East,Israel,Tel Aviv,1995-06,77.09
Middle East,Israel,Tel Aviv,1995-07,80.47
Middle East,Israel,Tel Aviv,1995-08,81.65
Middle East,Israel,Tel Aviv,1996-03,60.7
Middle East,Israel,Tel Aviv,1996-04,64.04
Middle East,Israel,Tel Aviv,1996-05,71.46
Middle East,Israel,Tel Aviv,1996-06,76.02
Middle East,Israel,Tel Aviv,1996-07,80.49
Middle East,Israel,Tel Aviv,1996-08,81.4
Middle East,Israel,Tel Aviv,1996-09,79.6
Middle East,Israel,Tel Aviv,1996-10,73.12
Middle East,Israel,Tel Aviv,1996-11,68.03
Middle East,Israel,Tel Aviv,1996-12,61.39
Middle East,Israel,Tel Aviv,1997-01,57.66
Middle East,Israel,Tel Aviv,1997-02,54.34
Middle East,Israel,Tel Aviv,1997-03,57.88
Middle East,Israel,Tel Aviv,1997-04,63.19
Middle East,Israel,Tel Aviv,1997-05,69.75
Middle East,Israel,Tel Aviv,1997-06,76.73
Middle East,Israel,Tel Aviv,1997-07,80.69
Middle East,Israel,Tel Aviv,1997-08,80.02
Middle East,Israel,Tel Aviv,1997-09,77.95
Middle East,Israel,Tel Aviv,1997-10,73.4
Middle East,Israel,Tel Aviv,1997-11,67.99
Middle East,Israel,Tel Aviv,1997-12,60.58
Middle East,Israel,Tel Aviv,1998-01,57.41
Middle East,Israel,Tel Aviv,1998-02,58.72
Middle East,Israel,Tel Aviv,1998-03,60.08
Middle East,Israel,Tel Aviv,1998-04,67.53
Middle East,Israel,Tel Aviv,1998-05,70.9
Middle East,Israel,Tel Aviv,1998-06,76.04
Middle East,Israel,Tel Aviv,1998-07,79.88
Middle East,Israel,Tel Aviv,1998-08,83.33
Middle East,Israel,Tel Aviv,1998-09,81.01
Middle East,Israel,Tel Aviv,1998-10,76.96
Middle East,Israel,Tel Aviv,1998-11,69.99
Middle East,Israel,Tel Aviv,1998-12,63.11
Middle East,Israel,Tel Aviv,1999-01,58.65
Middle East,Israel,Tel Aviv,1999-02,59.16
Middle East,Israel,Tel Aviv,1999-03,62.48
Middle East,Israel,Tel Aviv,1999-04,65.93
Middle East,Israel,Tel Aviv,1999-05,72.54
Middle East,Israel,Tel Aviv,1999-06,78.05
Middle East,Israel,Tel Aviv,1999-07,81.02
Middle East,Israel,Tel Aviv,1999-08,84.05
Middle East,Israel,Tel Aviv,1999-09,81.48
Middle East,Israel,Tel Aviv,1999-10,76.29
Middle East,Israel,Tel Aviv,1999-11,69.93
Middle East,Israel,Tel Aviv,1999-12,62.05
Middle East,Israel,Tel Aviv,2000-01,56.22
Middle East,Israel,Tel Aviv,2000-02,57.71
Middle East,Israel,Tel Aviv,2000-03,59.34
Middle East,Israel,Tel Aviv,2000-04,67.33
Middle East,Israel,Tel Aviv,2000-05,70.9
Middle East,Israel,Tel Aviv,2000-06,77.86
Middle East,Israel,Tel Aviv,2000-07,82.58
Middle East,Israel,Tel Aviv,2000-08,82.94
Middle East,Israel,Tel Aviv,2000-09,80.38
Middle East,Israel,Tel Aviv,2000-10,74.11
Middle East,Israel,Tel Aviv,2000-11,66.98
Middle East,Israel,Tel Aviv,2000-12,60.96
Middle East,Israel,Tel Aviv,2001-01,57.93
Middle East,Israel,Tel Aviv,2001-02,58.16
Middle East,Israel,Tel Aviv,2001-03,64.99
Middle East,Israel,Tel Aviv,2001-04,68.05
Middle East,Israel,Tel Aviv,2001-05,71.65
Middle East,Israel,Tel Aviv,2001-06,76.55
Middle East,Israel,Tel Aviv,2001-07,80.18
Middle East,Israel,Tel Aviv,2001-08,82.82
Middle East,Israel,Tel Aviv,2001-09,80.54
Middle East,Israel,Tel Aviv,2001-10,75.99
Middle East,Israel,Tel Aviv,2001-11,67.4
Middle East,Israel,Tel Aviv,2001-12,60.41
Middle East,Israel,Tel Aviv,2002-01,55.19
Middle East,Israel,Tel Aviv,2002-02,59.97
Middle East,Israel,Tel Aviv,2002-03,63.78
Middle East,Israel,Tel Aviv,2002-04,66.1
Middle East,Israel,Tel Aviv,2002-05,70.13
Middle East,Israel,Tel Aviv,2002-06,77.44
Middle East,Israel,Tel Aviv,2002-07,82.03
Middle East,Israel,Tel Aviv,2002-08,82.8
Middle East,Israel,Tel Aviv,2002-09,80.32
Middle East,Israel,Tel Aviv,2002-10,75.92
Middle East,Israel,Tel Aviv,2002-11,70.5
Middle East,Israel,Tel Aviv,2002-12,61.24
Middle East,Israel,Tel Aviv,2003-01,59.98
Middle East,Israel,Tel Aviv,2003-02,57.16
Middle East,Israel,Tel Aviv,2003-03,59.35
Middle East,Israel,Tel Aviv,2003-04,66.04
Middle East,Israel,Tel Aviv,2003-05,73.61
Middle East,Israel,Tel Aviv,2003-06,76.44
Middle East,Israel,Tel Aviv,2003-07,80.35
Middle East,Israel,Tel Aviv,2003-08,81.95
Middle East,Israel,Tel Aviv,2003-09,79.01
Middle East,Israel,Tel Aviv,2003-10,74.45
Middle East,Israel,Tel Aviv,2003-11,67.8
Middle East,Israel,Tel Aviv,2003-12,60.41
Middle East,Israel,Tel Aviv,2004-01,57.47
Middle East,Israel,Tel Aviv,2004-02,58.26
Middle East,Israel,Tel Aviv,2004-03,63.23
Middle East,Israel,Tel Aviv,2004-04,65.56
Middle East,Israel,Tel Aviv,2004-05,70.45
Middle East,Israel,Tel Aviv,2004-06,75.49
Middle East,Israel,Tel Aviv,2004-07,80.75
Middle East,Israel,Tel Aviv,2004-08,81.51
Middle East,Israel,Tel Aviv,2004-09,80.09
Middle East,Israel,Tel Aviv,2004-10,76.97
Middle East,Israel,Tel Aviv,2004-11,69.45
Middle East,Israel,Tel Aviv,2004-12,57.85
Middle East,Israel,Tel Aviv,2005-01,58.79
Middle East,Israel,Tel Aviv,2005-02,58.0
Middle East,Israel,Tel Aviv,2005-03,61.81
Middle East,Israel,Tel Aviv,2005-04,67.65
Middle East,Israel,Tel Aviv,2005-05,72.24
Middle East,Israel,Tel Aviv,2005-06,77.17
Middle East,Israel,Tel Aviv,2005-07,81.24
Middle East,Israel,Tel Aviv,2005-08,84.1
Middle East,Israel,Tel Aviv,2005-09,82.04
Middle East,Israel,Tel Aviv,2005-10,75.48
Middle East,Israel,Tel Aviv,2005-11,67.33
Middle East,Israel,Tel Aviv,2005-12,62.53
Middle East,Israel,Tel Aviv,2006-01,58.79
Middle East,Israel,Tel Aviv,2006-02,61.85
Middle East,Israel,Tel Aviv,2006-03,64.48
Middle East,Israel,Tel Aviv,2006-04,68.22
Middle East,Israel,Tel Aviv,2006-05,72.23
Middle East,Israel,Tel Aviv,2006-06,78.14
Middle East,Israel,Tel Aviv,2006-07,80.99
Middle East,Israel,Tel Aviv,2006-08,82.29
Middle East,Israel,Tel Aviv,2006-09,80.82
Middle East,Israel,Tel Aviv,2006-10,76.06
Middle East,Israel,Tel Aviv,2006-11,67.31
Middle East,Israel,Tel Aviv,2006-12,59.99
Middle East,Israel,Tel Aviv,2007-01,56.36
Middle East,Israel,Tel Aviv,2007-02,59.06
Middle East,Israel,Tel Aviv,2007-03,61.51
Middle East,Israel,Tel Aviv,2007-04,65.78
Middle East,Israel,Tel Aviv,2007-05,72.12
Middle East,Israel,Tel Aviv,2007-06,77.03
Middle East,Israel,Tel Aviv,2007-07,81.52
Middle East,Israel,Tel Aviv,2007-08,82.49
Middle East,Israel,Tel Aviv,2007-09,81.73
Europe,Albania,Tirana,1997-04,58.34
Europe,Albania,Tirana,1997-05,67.23
Europe,Albania,Tirana,1997-06,77.37
Europe,Albania,Tirana,1997-07,80.81
Europe,Albania,Tirana,1998-02,47.8
Europe,Albania,Tirana,1998-03,49.7
Europe,Albania,Tirana,1998-08,80.71
Europe,Albania,Tirana,1998-09,71.14
Europe,Albania,Tirana,1998-10,63.59
Europe,Albania,Tirana,1998-11,52.76
Europe,Albania,Tirana,1998-12,42.17
Europe,Albania,Tirana,1999-01,46.36
Europe,Albania,Tirana,1999-02,44.16
Europe,Albania,Tirana,1999-03,53.2
Europe,Albania,Tirana,1999-04,58.42
Europe,Albania,Tirana,1999-05,70.14
Europe,Albania,Tirana,1999-06,76.45
Europe,Albania,Tirana,1999-07,79.1
Europe,Albania,Tirana,1999-08,80.0
Europe,Albania,Tirana,1999-09,74.08
Europe,Albania,Tirana,1999-10,66.15
Europe,Albania,Tirana,1999-11,55.42
Europe,Albania,Tirana,1999-12,50.33
Europe,Albania,Tirana,2000-01,39.82
Europe,Albania,Tirana,2000-02,46.92
Europe,Albania,Tirana,2000-03,51.3
Europe,Albania,Tirana,2000-04,61.64
Europe,Albania,Tirana,2000-05,69.49
Europe,Albania,Tirana,2000-06,78.32
Europe,Albania,Tirana,2000-07,78.46
Europe,Albania,Tirana,2000-08,80.03
Europe,Albania,Tirana,2000-09,73.03
Europe,Albania,Tirana,2000-10,65.66
Europe,Albania,Tirana,2000-11,59.75
Europe,Albania,Tirana,2000-12,50.73
Europe,Albania,Tirana,2001-01,51.92
Europe,Albania,Tirana,2001-02,50.64
Europe,Albania,Tirana,2001-03,59.16
Europe,Albania,Tirana,2001-04,57.81
Europe,Albania,Tirana,2001-05,71.0
Europe,Albania,Tirana,2001-06,77.37
Europe,Albania,Tirana,2001-07,81.05
Europe,Albania,Tirana,2001-08,83.18
Europe,Albania,Tirana,2001-09,71.73
Europe,Albania,Tirana,2001-10,66.37
Europe,Albania,Tirana,2001-11,55.69
Europe,Albania,Tirana,2001-12,41.08
Europe,Albania,Tirana,2002-01,46.9
Europe,Albania,Tirana,2002-02,53.11
Europe,Albania,Tirana,2002-03,57.73
Europe,Albania,Tirana,2002-04,59.63
Europe,Albania,Tirana,2002-05,67.39
Europe,Albania,Tirana,2002-06,75.25
Europe,Albania,Tirana,2002-07,80.49
Europe,Albania,Tirana,2002-08,77.25
Europe,Albania,Tirana,2002-09,68.3
Europe,Albania,Tirana,2002-10,62.8
Europe,Albania,Tirana,2002-11,56.64
Europe,Albania,Tirana,2002-12,49.56
Europe,Albania,Tirana,2003-01,49.73
Europe,Albania,Tirana,2003-02,42.52
Europe,Albania,Tirana,2003-03,52.12
Europe,Albania,Tirana,2003-04,58.95
Europe,Albania,Tirana,2003-05,72.85
Europe,Albania,Tirana,2003-06,82.12
Europe,Albania,Tirana,2003-07,82.48
Europe,Albania,Tirana,2003-08,83.2
Europe,Albania,Tirana,2003-09,71.24
Europe,Albania,Tirana,2003-10,62.7
Europe,Albania,Tirana,2003-11,56.95
Europe,Albania,Tirana,2003-12,47.49
Europe,Albania,Tirana,2004-01,44.09
Europe,Albania,Tirana,2004-02,47.32
Europe,Albania,Tirana,2004-03,53.09
Europe,Albania,Tirana,2004-04,60.38
Europe,Albania,Tirana,2004-05,63.71
Europe,Albania,Tirana,2004-06,74.0
Europe,Albania,Tirana,2004-07,79.08
Europe,Albania,Tirana,2004-08,76.74
Europe,Albania,Tirana,2004-09,70.88
Europe,Albania,Tirana,2004-10,66.36
Europe,Albania,Tirana,2004-11,53.13
Europe,Albania,Tirana,2004-12,49.54
Europe,Albania,Tirana,2005-01,43.76
Europe,Albania,Tirana,2005-02,43.5
Europe,Albania,Tirana,2005-03,51.49
Europe,Albania,Tirana,2005-04,57.4
Europe,Albania,Tirana,2005-05,68.76
Europe,Albania,Tirana,2005-06,73.29
Europe,Albania,Tirana,2005-07,78.97
Europe,Albania,Tirana,2005-08,76.78
Europe,Albania,Tirana,2005-09,72.08
Europe,Albania,Tirana,2005-10,61.25
Europe,Albania,Tirana,2005-11,52.94
Europe,Albania,Tirana,2005-12,47.39
Europe,Albania,Tirana,2006-01,42.03
Europe,Albania,Tirana,2006-02,45.94
Europe,Albania,Tirana,2006-03,51.37
Europe,Albania,Tirana,2006-04,59.44
Europe,Albania,Tirana,2006-05,65.9
Europe,Albania,Tirana,2006-06,71.22
Europe,Albania,Tirana,2006-07,76.76
Europe,Albania,Tirana,2006-08,74.97
Europe,Albania,Tirana,2006-09,69.8
Europe,Albania,Tirana,2006-10,63.03
Europe,Albania,Tirana,2006-11,49.82
Europe,Albania,Tirana,2006-12,45.49
Europe,Albania,Tirana,2007-01,46.69
Europe,Albania,Tirana,2007-02,49.42
Europe,Albania,Tirana,2007-03,54.76
Europe,Albania,Tirana,2007-04,59.64
Europe,Albania,Tirana,2007-05,67.91
Europe,Albania,Tirana,2007-06,75.91
Europe,Albania,Tirana,2007-07,79.56
Europe,Albania,Tirana,2007-08,77.97
Europe,Albania,Tirana,2007-09,67.66
Europe,Albania,Tirana,2007-10,61.07
Europe,Albania,Tirana,2007-11,50.73
Europe,Albania,Tirana,2007-12,44.29
Europe,Albania,Tirana,2008-01,45.04
Europe,Albania,Tirana,2008-02,46.48
Europe,Albania,Tirana,2008-03,52.95
Europe,Albania,Tirana,2008-04,56.73
Europe,Albania,Tirana,2008-05,66.16
Europe,Albania,Tirana,2008-06,73.68
Europe,Albania,Tirana,2008-07,77.5
Europe,Albania,Tirana,2008-08,77.67
Europe,Albania,Tirana,2008-09,68.08
Europe,Albania,Tirana,2008-10,61.52
Europe,Albania,Tirana,2008-11,55.59
Europe,Albania,Tirana,2008-12,46.79
Europe,Albania,Tirana,2009-01,46.43
Europe,Albania,Tirana,2009-02,43.86
Europe,Albania,Tirana,2009-03,50.22
Europe,Albania,Tirana,2009-04,59.9
Europe,Albania,Tirana,2009-05,68.27
Europe,Albania,Tirana,2009-06,71.52
Europe,Albania,Tirana,2009-07,76.47
Europe,Albania,Tirana,2009-08,78.23
Europe,Albania,Tirana,2009-09,71.51
Europe,Albania,Tirana,2009-10,60.17
Europe,Albania,Tirana,2009-11,53.81
Europe,Albania,Tirana,2009-12,50.48
Europe,Albania,Tirana,2010-01,44.87
Europe,Albania,Tirana,2010-02,47.79
Europe,Albania,Tirana,2010-03,51.02
Europe,Albania,Tirana,2010-04,58.92
Europe,Albania,Tirana,2010-05,64.63
Europe,Albania,Tirana,2010-06,71.98
Europe,Albania,Tirana,2010-07,76.93
Europe,Albania,Tirana,2010-08,76.9
Europe,Albania,Tirana,2010-09,68.45
Europe,Albania,Tirana,2010-10,59.95
Europe,Albania,Tirana,2010-11,57.49
Europe,Albania,Tirana,2010-12,47.15
Europe,Albania,Tirana,2011-01,43.55
Europe,Albania,Tirana,2011-02,46.35
Europe,Albania,Tirana,2011-03,51.35
Europe,Albania,Tirana,2011-04,58.03
Europe,Albania,Tirana,2011-05,64.68
Europe,Albania,Tirana,2011-06,73.19
Europe,Albania,Tirana,2011-07,75.39
Europe,Albania,Tirana,2011-08,77.14
Europe,Albania,Tirana,2011-09,73.95
Europe,Albania,Tirana,2011-10,58.99
Europe,Albania,Tirana,2011-11,48.67
Europe,Albania,Tirana,2011-12,46.87
Europe,Albania,Tirana,2012-01,39.36
Europe,Albania,Tirana,2012-02,43.23
Europe,Albania,Tirana,2012-03,52.39
Europe,Albania,Tirana,2012-04,56.8
Europe,Albania,Tirana,2012-05,64.19
Europe,Albania,Tirana,2012-06,75.01
Europe,Albania,Tirana,2012-07,79.29
Europe,Albania,Tirana,2012-08,77.51
Europe,Albania,Tirana,2012-09,71.18
Europe,Albania,Tirana,2012-10,63.9
Europe,Albania,Tirana,2012-11,56.1
Europe,Albania,Tirana,2012-12,44.24
Europe,Albania,Tirana,2013-01,45.16
Europe,Albania,Tirana,2013-02,47.3
Europe,Albania,Tirana,2013-03,51.93
Europe,Albania,Tirana,2013-04,59.36
Europe,Albania,Tirana,2013-05,66.15
Europe,Albania,Tirana,2013-06,70.62
Europe,Albania,Tirana,2013-07,75.98
Europe,Albania,Tirana,2013-08,77.41
Europe,Albania,Tirana,2013-09,69.03
Europe,Albania,Tirana,2013-10,61.79
Europe,Albania,Tirana,2013-11,55.15
Europe,Albania,Tirana,2013-12,44.22
Europe,Albania,Tirana,2014-01,49.23
Europe,Albania,Tirana,2014-02,50.81
Europe,Albania,Tirana,2014-03,52.37
Europe,Albania,Tirana,2014-04,56.57
Europe,Albania,Tirana,2014-05,62.98
Europe,Albania,Tirana,2014-06,72.01
Europe,Albania,Tirana,2014-07,74.12
Europe,Albania,Tirana,2014-08,76.2
Europe,Albania,Tirana,2014-09,68.43
Europe,Albania,Tirana,2014-10,61.63
Europe,Albania,Tirana,2014-11,55.55
Europe,Albania,Tirana,2014-12,47.0
Europe,Albania,Tirana,2015-01,43.21
Europe,Albania,Tirana,2015-02,46.06
Europe,Albania,Tirana,2015-03,51.54
Europe,Albania,Tirana,2015-04,55.76
Europe,Albania,Tirana,2015-05,66.75
Europe,Albania,Tirana,2015-06,72.27
Europe,Albania,Tirana,2015-07,80.43
Europe,Albania,Tirana,2015-08,79.55
Europe,Albania,Tirana,2015-09,72.82
Europe,Albania,Tirana,2015-10,62.6
Europe,Albania,Tirana,2015-11,54.38
Europe,Albania,Tirana,2015-12,44.6
Europe,Albania,Tirana,2016-01,45.1
Europe,Albania,Tirana,2016-02,53.35
Europe,Albania,Tirana,2016-03,52.68
Europe,Albania,Tirana,2016-04,60.91
Europe,Albania,Tirana,2016-05,63.97
Europe,Albania,Tirana,2016-06,74.07
Europe,Albania,Tirana,2016-07,78.16
Europe,Albania,Tirana,2016-08,76.25
Europe,Albania,Tirana,2016-09,69.61
Europe,Albania,Tirana,2016-10,61.9
Europe,Albania,Tirana,2016-11,52.76
Europe,Albania,Tirana,2016-12,39.89
Europe,Albania,Tirana,2017-01,38.84
Europe,Albania,Tirana,2017-02,49.62
Europe,Albania,Tirana,2017-03,53.98
Europe,Albania,Tirana,2017-04,57.08
Europe,Albania,Tirana,2017-05,65.37
Europe,Albania,Tirana,2017-06,75.63
Europe,Albania,Tirana,2017-07,79.14
Europe,Albania,Tirana,2017-08,79.28
Europe,Albania,Tirana,2017-09,68.37
Europe,Albania,Tirana,2017-10,59.14
Europe,Albania,Tirana,2017-11,51.97
Europe,Albania,Tirana,2017-12,45.53
Europe,Albania,Tirana,2018-01,45.58
Europe,Albania,Tirana,2018-02,47.37
Europe,Albania,Tirana,2018-03,53.67
Europe,Albania,Tirana,2018-04,62.94
Europe,Albania,Tirana,2018-05,69.05
Europe,Albania,Tirana,2018-06,73.42
Europe,Albania,Tirana,2018-07,76.88
Europe,Albania,Tirana,2018-08,78.65
Europe,Albania,Tirana,2018-09,71.49
Europe,Albania,Tirana,2018-10,64.04
Europe,Albania,Tirana,2018-11,55.85
Europe,Albania,Tirana,2018-12,44.44
Europe,Albania,Tirana,2019-01,40.85
Europe,Albania,Tirana,2019-02,47.2
Europe,Albania,Tirana,2019-03,54.14
Europe,Albania,Tirana,2019-04,58.41
Europe,Albania,Tirana,2019-05,62.18
Europe,Albania,Tirana,2019-06,76.4
Europe,Albania,Tirana,2019-07,77.2
Europe,Albania,Tirana,2019-08,78.96
Europe,Albania,Tirana,2019-09,71.97
Europe,Albania,Tirana,2019-10,63.86
Europe,Albania,Tirana,2019-11,58.79
Europe,Albania,Tirana,2019-12,48.54
Europe,Albania,Tirana,2020-01,42.48
Europe,Albania,Tirana,2020-02,48.41
Europe,Albania,Tirana,2020-03,52.7
Europe,Albania,Tirana,2020-04,56.84
Europe,Albania,Tirana,2020-05,61.19
Asia,Japan,Tokyo,1995-01,43.38
Asia,Japan,Tokyo,1995-02,43.65
Asia,Japan,Tokyo,1995-03,48.11
Asia,Japan,Tokyo,1995-04,58.81
Asia,Japan,Tokyo,1995-05,66.13
Asia,Japan,Tokyo,1995-06,68.53
Asia,Japan,Tokyo,1995-07,78.96
Asia,Japan,Tokyo,1995-08,84.09
Asia,Japan,Tokyo,1995-09,74.2
Asia,Japan,Tokyo,1995-10,66.93
Asia,Japan,Tokyo,1995-11,55.04
Asia,Japan,Tokyo,1995-12,45.76
Asia,Japan,Tokyo,1996-01,43.78
Asia,Japan,Tokyo,1996-02,41.73
Asia,Japan,Tokyo,1996-03,48.53
Asia,Japan,Tokyo,1996-04,54.42
Asia,Japan,Tokyo,1996-05,64.12
Asia,Japan,Tokyo,1996-06,71.97
Asia,Japan,Tokyo,1996-07,78.36
Asia,Japan,Tokyo,1996-08,78.34
Asia,Japan,Tokyo,1996-09,71.75
Asia,Japan,Tokyo,1996-10,64.29
Asia,Japan,Tokyo,1996-11,55.87
Asia,Japan,Tokyo,1996-12,48.64
Asia,Japan,Tokyo,1997-01,44.24
Asia,Japan,Tokyo,1997-02,44.96
Asia,Japan,Tokyo,1997-03,50.99
Asia,Japan,Tokyo,1997-04,59.26
Asia,Japan,Tokyo,1997-05,66.02
Asia,Japan,Tokyo,1997-06,72.12
Asia,Japan,Tokyo,1997-07,79.11
Asia,Japan,Tokyo,1997-08,80.35
Asia,Japan,Tokyo,1997-09,73.25
Asia,Japan,Tokyo,1997-10,65.65
Asia,Japan,Tokyo,1997-11,58.19
Asia,Japan,Tokyo,1997-12,48.82
Asia,Japan,Tokyo,1998-01,42.22
Asia,Japan,Tokyo,1998-02,44.65
Asia,Japan,Tokyo,1998-03,50.03
Asia,Japan,Tokyo,1998-04,60.66
Asia,Japan,Tokyo,1998-05,68.41
Asia,Japan,Tokyo,1998-06,70.04
Asia,Japan,Tokyo,1998-07,76.75
Asia,Japan,Tokyo,1998-08,80.58
Asia,Japan,Tokyo,1998-09,75.44
Asia,Japan,Tokyo,1998-10,68.15
Asia,Japan,Tokyo,1998-11,57.42
Asia,Japan,Tokyo,1998-12,48.72
Asia,Japan,Tokyo,1999-01,44.18
Asia,Japan,Tokyo,1999-02,44.0
Asia,Japan,Tokyo,1999-03,49.67
Asia,Japan,Tokyo,1999-04,58.52
Asia,Japan,Tokyo,1999-05,67.29
Asia,Japan,Tokyo,1999-06,72.61
Asia,Japan,Tokyo,1999-07,77.82
Asia,Japan,Tokyo,1999-08,83.18
Asia,Japan,Tokyo,1999-09,79.08
Asia,Japan,Tokyo,1999-10,67.25
Asia,Japan,Tokyo,1999-11,57.88
Asia,Japan,Tokyo,1999-12,48.71
Asia,Japan,Tokyo,2000-01,45.8
Asia,Japan,Tokyo,2000-02,42.61
Asia,Japan,Tokyo,2000-03,48.62
Asia,Japan,Tokyo,2000-04,57.38
Asia,Japan,Tokyo,2000-05,66.15
Asia,Japan,Tokyo,2000-06,71.14
Asia,Japan,Tokyo,2000-07,79.45
Asia,Japan,Tokyo,2000-08,81.27
Asia,Japan,Tokyo,2000-09,76.39
Asia,Japan,Tokyo,2000-10,64.95
Asia,Japan,Tokyo,2000-11,55.42
Asia,Japan,Tokyo,2000-12,47.42
Asia,Japan,Tokyo,2001-01,40.48
Asia,Japan,Tokyo,2001-02,43.3
Asia,Japan,Tokyo,2001-03,48.48
Asia,Japan,Tokyo,2001-04,58.6
Asia,Japan,Tokyo,2001-05,65.67
Asia,Japan,Tokyo,2001-06,71.5
Asia,Japan,Tokyo,2001-07,81.19
Asia,Japan,Tokyo,2001-08,77.86
Asia,Japan,Tokyo,2001-09,72.09
Asia,Japan,Tokyo,2001-10,64.89
Asia,Japan,Tokyo,2001-11,54.83
Asia,Japan,Tokyo,2001-12,46.56
Asia,Japan,Tokyo,2002-01,44.98
Asia,Japan,Tokyo,2002-02,45.33
Asia,Japan,Tokyo,2002-03,52.92
Asia,Japan,Tokyo,2002-04,59.67
